ProductKey,OrderDate,CustomerKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,DiscountAmount,ProductStandardCost,SalesAmount,Territories.Region,Territories.Country,Territories.Continent
541,2004-03-22,25808,7,SO66678,2,1,0,10.8423,28.99,France,France,Europe
541,2004-03-25,27124,7,SO66866,2,1,0,10.8423,28.99,France,France,Europe
592,2004-03-26,15072,7,SO66894,2,1,0,308.2179,564.99,France,France,Europe
473,2004-03-26,20918,7,SO66914,2,1,0,23.749,63.5,France,France,Europe
541,2004-03-26,15624,7,SO66923,2,1,0,10.8423,28.99,France,France,Europe
538,2004-03-27,22419,7,SO66983,2,1,0,8.0373,21.49,France,France,Europe
535,2004-03-28,20910,7,SO67028,2,1,0,9.3463,24.99,France,France,Europe
538,2004-03-29,12620,7,SO67139,2,1,0,8.0373,21.49,France,France,Europe
488,2004-04-01,17996,7,SO67357,2,1,0,41.5723,53.99,France,France,Europe
488,2004-04-04,17999,7,SO67587,2,1,0,41.5723,53.99,France,France,Europe
538,2004-04-04,13555,7,SO67640,2,1,0,8.0373,21.49,France,France,Europe
491,2004-04-05,13506,7,SO67673,2,1,0,41.5723,53.99,France,France,Europe
539,2004-04-05,16283,7,SO67674,2,1,0,9.3463,24.99,France,France,Europe
535,2004-04-06,19907,7,SO67725,2,1,0,9.3463,24.99,France,France,Europe
467,2004-04-07,24715,7,SO67809,2,1,0,9.1593,24.49,France,France,Europe
541,2004-04-07,27763,7,SO67820,2,1,0,10.8423,28.99,France,France,Europe
475,2004-04-09,28743,7,SO67928,2,1,0,26.1763,69.99,France,France,Europe
467,2004-04-09,19374,7,SO67930,2,1,0,9.1593,24.49,France,France,Europe
541,2004-04-10,24070,7,SO68000,2,1,0,10.8423,28.99,France,France,Europe
539,2004-04-14,16545,7,SO68226,2,1,0,9.3463,24.99,France,France,Europe
539,2004-04-14,16450,7,SO68227,2,1,0,9.3463,24.99,France,France,Europe
488,2004-04-14,19444,7,SO68231,2,1,0,41.5723,53.99,France,France,Europe
538,2004-04-15,21123,7,SO68308,2,1,0,8.0373,21.49,France,France,Europe
541,2004-04-18,24021,7,SO68503,2,1,0,10.8423,28.99,France,France,Europe
488,2004-04-19,15462,7,SO68555,2,1,0,41.5723,53.99,France,France,Europe
490,2004-04-19,19464,7,SO68584,2,1,0,41.5723,53.99,France,France,Europe
538,2004-04-20,23443,7,SO68675,2,1,0,8.0373,21.49,France,France,Europe
541,2004-04-22,26840,7,SO68775,2,1,0,10.8423,28.99,France,France,Europe
473,2004-04-23,19051,7,SO68823,2,1,0,23.749,63.5,France,France,Europe
539,2004-04-23,25461,7,SO68826,2,1,0,9.3463,24.99,France,France,Europe
541,2004-04-23,24075,7,SO68853,2,1,0,10.8423,28.99,France,France,Europe
538,2004-04-23,23744,7,SO68882,2,1,0,8.0373,21.49,France,France,Europe
539,2004-04-24,16315,7,SO68915,2,1,0,9.3463,24.99,France,France,Europe
463,2004-04-25,22833,7,SO68988,2,1,0,9.1593,24.49,France,France,Europe
538,2004-04-26,22425,7,SO69050,2,1,0,8.0373,21.49,France,France,Europe
467,2004-04-26,24836,7,SO69052,2,1,0,9.1593,24.49,France,France,Europe
540,2004-04-27,22690,7,SO69100,2,1,0,12.1924,32.6,France,France,Europe
539,2004-04-29,18634,7,SO69308,2,1,0,9.3463,24.99,France,France,Europe
489,2004-04-30,24861,7,SO69354,2,1,0,41.5723,53.99,France,France,Europe
541,2004-04-30,23970,7,SO69355,2,1,0,10.8423,28.99,France,France,Europe
472,2004-04-30,12750,7,SO69387,2,1,0,23.749,63.5,France,France,Europe
490,2004-05-01,23595,7,SO69607,2,1,0,41.5723,53.99,France,France,Europe
538,2004-05-02,22379,7,SO69699,2,1,0,8.0373,21.49,France,France,Europe
539,2004-05-02,28553,7,SO69717,2,1,0,9.3463,24.99,France,France,Europe
535,2004-05-03,21019,7,SO69738,2,1,0,9.3463,24.99,France,France,Europe
483,2004-05-04,20581,7,SO69804,2,1,0,44.88,120.0,France,France,Europe
483,2004-05-04,14548,7,SO69823,2,1,0,44.88,120.0,France,France,Europe
487,2004-05-07,12711,7,SO70033,2,1,0,20.5663,54.99,France,France,Europe
484,2004-05-09,19179,7,SO70198,2,1,0,2.9733,7.95,France,France,Europe
536,2004-05-10,17643,7,SO70278,2,1,0,11.2163,29.99,France,France,Europe
539,2004-05-11,28562,7,SO70369,2,1,0,9.3463,24.99,France,France,Europe
489,2004-05-14,28550,7,SO70551,2,1,0,41.5723,53.99,France,France,Europe
486,2004-05-14,20935,7,SO70556,2,1,0,59.466,159.0,France,France,Europe
606,2004-05-15,23909,7,SO70670,2,1,0,343.6496,539.99,France,France,Europe
536,2004-05-16,21535,7,SO70696,2,1,0,11.2163,29.99,France,France,Europe
541,2004-05-16,27808,7,SO70723,2,1,0,10.8423,28.99,France,France,Europe
536,2004-05-17,18016,7,SO70790,2,1,0,11.2163,29.99,France,France,Europe
489,2004-05-17,20888,7,SO70817,2,1,0,41.5723,53.99,France,France,Europe
541,2004-05-18,25683,7,SO70856,2,1,0,10.8423,28.99,France,France,Europe
538,2004-05-18,24022,7,SO70868,2,1,0,8.0373,21.49,France,France,Europe
539,2004-05-19,20883,7,SO70933,2,1,0,9.3463,24.99,France,France,Europe
483,2004-05-20,15094,7,SO70953,2,1,0,44.88,120.0,France,France,Europe
463,2004-05-20,13673,7,SO70969,2,1,0,9.1593,24.49,France,France,Europe
486,2004-05-21,20953,7,SO71051,2,1,0,59.466,159.0,France,France,Europe
538,2004-05-21,24010,7,SO71090,2,1,0,8.0373,21.49,France,France,Europe
483,2004-05-22,20573,7,SO71102,2,1,0,44.88,120.0,France,France,Europe
484,2004-05-23,27933,7,SO71176,2,1,0,2.9733,7.95,France,France,Europe
536,2004-05-25,11581,7,SO71306,2,1,0,11.2163,29.99,France,France,Europe
539,2004-05-25,16312,7,SO71307,2,1,0,9.3463,24.99,France,France,Europe
467,2004-05-25,19376,7,SO71308,2,1,0,9.1593,24.49,France,France,Europe
536,2004-05-26,17801,7,SO71388,2,1,0,11.2163,29.99,France,France,Europe
487,2004-05-27,24570,7,SO71454,2,1,0,20.5663,54.99,France,France,Europe
536,2004-05-28,14796,7,SO71506,2,1,0,11.2163,29.99,France,France,Europe
535,2004-05-28,15663,7,SO71512,2,1,0,9.3463,24.99,France,France,Europe
541,2004-05-28,26883,7,SO71531,2,1,0,10.8423,28.99,France,France,Europe
487,2004-05-28,28894,7,SO71534,2,1,0,20.5663,54.99,France,France,Europe
540,2004-05-29,12851,7,SO71588,2,1,0,12.1924,32.6,France,France,Europe
538,2004-05-30,25791,7,SO71657,2,1,0,8.0373,21.49,France,France,Europe
541,2004-06-01,11420,7,SO71996,2,1,0,10.8423,28.99,France,France,Europe
487,2004-06-03,28885,7,SO72068,2,1,0,20.5663,54.99,France,France,Europe
536,2004-06-04,19447,7,SO72137,2,1,0,11.2163,29.99,France,France,Europe
539,2004-06-04,16296,7,SO72155,2,1,0,9.3463,24.99,France,France,Europe
484,2004-06-04,27854,7,SO72165,2,1,0,2.9733,7.95,France,France,Europe
490,2004-06-04,19315,7,SO72181,2,1,0,41.5723,53.99,France,France,Europe
483,2004-06-05,24542,7,SO72225,2,1,0,44.88,120.0,France,France,Europe
483,2004-06-06,12843,7,SO72285,2,1,0,44.88,120.0,France,France,Europe
490,2004-06-06,26355,7,SO72307,2,1,0,41.5723,53.99,France,France,Europe
538,2004-06-07,11566,7,SO72387,2,1,0,8.0373,21.49,France,France,Europe
490,2004-06-08,18138,7,SO72467,2,1,0,41.5723,53.99,France,France,Europe
536,2004-06-09,19474,7,SO72520,2,1,0,11.2163,29.99,France,France,Europe
483,2004-06-10,17778,7,SO72593,2,1,0,44.88,120.0,France,France,Europe
540,2004-06-10,14177,7,SO72610,2,1,0,12.1924,32.6,France,France,Europe
535,2004-06-11,20063,7,SO72679,2,1,0,9.3463,24.99,France,France,Europe
538,2004-06-12,25789,7,SO72760,2,1,0,8.0373,21.49,France,France,Europe
541,2004-06-12,25457,7,SO72772,2,1,0,10.8423,28.99,France,France,Europe
538,2004-06-13,24844,7,SO72816,2,1,0,8.0373,21.49,France,France,Europe
484,2004-06-14,19446,7,SO72865,2,1,0,2.9733,7.95,France,France,Europe
536,2004-06-14,12821,7,SO72891,2,1,0,11.2163,29.99,France,France,Europe
538,2004-06-14,22489,7,SO72894,2,1,0,8.0373,21.49,France,France,Europe
490,2004-06-14,19318,7,SO72941,2,1,0,41.5723,53.99,France,France,Europe
490,2004-06-14,19280,7,SO72944,2,1,0,41.5723,53.99,France,France,Europe
476,2004-06-16,14813,7,SO73043,2,1,0,26.1763,69.99,France,France,Europe
535,2004-06-16,15650,7,SO73061,2,1,0,9.3463,24.99,France,France,Europe
491,2004-06-16,25700,7,SO73073,2,1,0,41.5723,53.99,France,France,Europe
539,2004-06-16,20934,7,SO73091,2,1,0,9.3463,24.99,France,France,Europe
535,2004-06-17,16268,7,SO73119,2,1,0,9.3463,24.99,France,France,Europe
541,2004-06-17,27895,7,SO73160,2,1,0,10.8423,28.99,France,France,Europe
487,2004-06-18,13511,7,SO73189,2,1,0,20.5663,54.99,France,France,Europe
535,2004-06-19,15670,7,SO73292,2,1,0,9.3463,24.99,France,France,Europe
488,2004-06-21,11429,7,SO73428,2,1,0,41.5723,53.99,France,France,Europe
540,2004-06-22,28385,7,SO73542,2,1,0,12.1924,32.6,France,France,Europe
539,2004-06-23,19313,7,SO73630,2,1,0,9.3463,24.99,France,France,Europe
541,2004-06-23,25458,7,SO73636,2,1,0,10.8423,28.99,France,France,Europe
491,2004-06-24,19367,7,SO73676,2,1,0,41.5723,53.99,France,France,Europe
538,2004-06-24,21913,7,SO73678,2,1,0,8.0373,21.49,France,France,Europe
491,2004-06-24,19319,7,SO73706,2,1,0,41.5723,53.99,France,France,Europe
538,2004-06-24,24032,7,SO73708,2,1,0,8.0373,21.49,France,France,Europe
540,2004-06-25,16559,7,SO73724,2,1,0,12.1924,32.6,France,France,Europe
539,2004-06-25,26958,7,SO73775,2,1,0,9.3463,24.99,France,France,Europe
539,2004-06-25,19296,7,SO73777,2,1,0,9.3463,24.99,France,France,Europe
467,2004-06-26,19908,7,SO73827,2,1,0,9.1593,24.49,France,France,Europe
541,2004-06-26,11429,7,SO73864,2,1,0,10.8423,28.99,France,France,Europe
539,2004-06-27,19287,7,SO73934,2,1,0,9.3463,24.99,France,France,Europe
539,2004-06-28,19276,7,SO74018,2,1,0,9.3463,24.99,France,France,Europe
538,2004-06-30,24571,7,SO74123,2,1,0,8.0373,21.49,France,France,Europe
487,2004-07-01,24124,7,SO74180,2,1,0,20.5663,54.99,France,France,Europe
465,2004-07-04,25570,7,SO74273,2,1,0,9.1593,24.49,France,France,Europe
487,2004-07-04,28917,7,SO74274,2,1,0,20.5663,54.99,France,France,Europe
536,2004-07-06,17939,7,SO74328,2,1,0,11.2163,29.99,France,France,Europe
536,2004-07-07,17938,7,SO74358,2,1,0,11.2163,29.99,France,France,Europe
538,2004-07-08,25790,7,SO74406,2,1,0,8.0373,21.49,France,France,Europe
541,2004-07-10,22703,7,SO74462,2,1,0,10.8423,28.99,France,France,Europe
539,2004-07-18,16257,7,SO74709,2,1,0,9.3463,24.99,France,France,Europe
535,2004-07-20,14977,7,SO74771,2,1,0,9.3463,24.99,France,France,Europe
538,2004-07-23,25296,7,SO74871,2,1,0,8.0373,21.49,France,France,Europe
541,2004-07-24,27328,7,SO74907,2,1,0,10.8423,28.99,France,France,Europe
472,2004-07-27,28406,7,SO74991,2,1,0,23.749,63.5,France,France,Europe
541,2004-07-27,26371,7,SO74996,2,1,0,10.8423,28.99,France,France,Europe
463,2004-07-28,22820,7,SO75024,2,1,0,9.1593,24.49,France,France,Europe
538,2004-07-28,22394,7,SO75026,2,1,0,8.0373,21.49,France,France,Europe
488,2004-06-04,29421,7,SO72156,2,1,0,41.5723,53.99,France,France,Europe
577,2003-09-10,25532,7,SO54135,2,1,0,755.1508,1214.85,France,France,Europe
577,2003-10-28,16404,7,SO56838,2,1,0,755.1508,1214.85,France,France,Europe
467,2004-01-11,15115,7,SO61884,2,1,0,9.1593,24.49,France,France,Europe
237,2003-07-28,17949,7,SO51621,2,1,0,38.4923,49.99,France,France,Europe
234,2003-08-01,11566,7,SO51909,2,1,0,38.4923,49.99,France,France,Europe
231,2003-08-07,17647,7,SO52204,2,1,0,38.4923,49.99,France,France,Europe
234,2003-08-13,17975,7,SO52481,2,1,0,38.4923,49.99,France,France,Europe
228,2003-08-18,19521,7,SO52752,2,1,0,38.4923,49.99,France,France,Europe
228,2003-08-18,19381,7,SO52769,2,1,0,38.4923,49.99,France,France,Europe
237,2003-08-20,13667,7,SO52851,2,1,0,38.4923,49.99,France,France,Europe
228,2003-08-21,16942,7,SO52892,2,1,0,38.4923,49.99,France,France,Europe
228,2003-08-22,13568,7,SO52943,2,1,0,38.4923,49.99,France,France,Europe
234,2003-09-02,13766,7,SO53680,2,1,0,38.4923,49.99,France,France,Europe
237,2003-09-16,28460,7,SO54450,2,1,0,38.4923,49.99,France,France,Europe
231,2003-09-16,20559,7,SO54455,2,1,0,38.4923,49.99,France,France,Europe
234,2003-09-26,16393,7,SO55022,2,1,0,38.4923,49.99,France,France,Europe
231,2003-09-29,23780,7,SO55145,2,1,0,38.4923,49.99,France,France,Europe
237,2003-10-06,19490,7,SO55647,2,1,0,38.4923,49.99,France,France,Europe
231,2003-10-09,13799,7,SO55824,2,1,0,38.4923,49.99,France,France,Europe
231,2003-10-14,28539,7,SO56092,2,1,0,38.4923,49.99,France,France,Europe
231,2003-11-02,18004,7,SO57252,2,1,0,38.4923,49.99,France,France,Europe
228,2003-11-08,28495,7,SO57616,2,1,0,38.4923,49.99,France,France,Europe
234,2003-11-10,18148,7,SO57705,2,1,0,38.4923,49.99,France,France,Europe
237,2003-11-14,13573,7,SO57925,2,1,0,38.4923,49.99,France,France,Europe
237,2003-11-16,13800,7,SO58035,2,1,0,38.4923,49.99,France,France,Europe
234,2003-11-20,17646,7,SO58254,2,1,0,38.4923,49.99,France,France,Europe
231,2003-11-22,13801,7,SO58362,2,1,0,38.4923,49.99,France,France,Europe
234,2003-12-04,13812,7,SO59289,2,1,0,38.4923,49.99,France,France,Europe
237,2003-12-07,18129,7,SO59529,2,1,0,38.4923,49.99,France,France,Europe
234,2003-12-09,15924,7,SO59702,2,1,0,38.4923,49.99,France,France,Europe
237,2003-12-15,15109,7,SO60074,2,1,0,38.4923,49.99,France,France,Europe
228,2003-12-25,24543,7,SO60723,2,1,0,38.4923,49.99,France,France,Europe
237,2003-12-29,13672,7,SO60989,2,1,0,38.4923,49.99,France,France,Europe
231,2003-12-30,17773,7,SO61042,2,1,0,38.4923,49.99,France,France,Europe
237,2003-12-30,13811,7,SO61045,2,1,0,38.4923,49.99,France,France,Europe
228,2003-12-31,28546,7,SO61141,2,1,0,38.4923,49.99,France,France,Europe
237,2004-01-08,17081,7,SO61693,2,1,0,38.4923,49.99,France,France,Europe
228,2004-01-12,19324,7,SO61925,2,1,0,38.4923,49.99,France,France,Europe
237,2004-01-16,12752,7,SO62199,2,1,0,38.4923,49.99,France,France,Europe
237,2004-01-16,20059,7,SO62228,2,1,0,38.4923,49.99,France,France,Europe
231,2004-01-20,25593,7,SO62452,2,1,0,38.4923,49.99,France,France,Europe
237,2004-01-25,28722,7,SO62724,2,1,0,38.4923,49.99,France,France,Europe
231,2004-01-26,17830,7,SO62763,2,1,0,38.4923,49.99,France,France,Europe
228,2004-01-26,14152,7,SO62790,2,1,0,38.4923,49.99,France,France,Europe
234,2004-01-29,13840,7,SO62956,2,1,0,38.4923,49.99,France,France,Europe
234,2004-02-06,14524,7,SO63629,2,1,0,38.4923,49.99,France,France,Europe
231,2004-02-11,28364,7,SO63991,2,1,0,38.4923,49.99,France,France,Europe
234,2004-02-13,17900,7,SO64067,2,1,0,38.4923,49.99,France,France,Europe
234,2004-02-19,14169,7,SO64467,2,1,0,38.4923,49.99,France,France,Europe
234,2004-02-20,17944,7,SO64543,2,1,0,38.4923,49.99,France,France,Europe
231,2004-03-13,28395,7,SO66149,2,1,0,38.4923,49.99,France,France,Europe
228,2004-03-30,12393,7,SO67181,2,1,0,38.4923,49.99,France,France,Europe
231,2004-03-31,14539,7,SO67215,2,1,0,38.4923,49.99,France,France,Europe
231,2004-04-01,17987,7,SO67356,2,1,0,38.4923,49.99,France,France,Europe
228,2004-04-01,25634,7,SO67413,2,1,0,38.4923,49.99,France,France,Europe
234,2004-04-04,28912,7,SO67613,2,1,0,38.4923,49.99,France,France,Europe
237,2004-04-04,18039,7,SO67642,2,1,0,38.4923,49.99,France,France,Europe
237,2004-04-08,19419,7,SO67852,2,1,0,38.4923,49.99,France,France,Europe
231,2004-04-08,18008,7,SO67853,2,1,0,38.4923,49.99,France,France,Europe
231,2004-04-18,14779,7,SO68483,2,1,0,38.4923,49.99,France,France,Europe
228,2004-04-22,17780,7,SO68782,2,1,0,38.4923,49.99,France,France,Europe
237,2004-05-01,26827,7,SO69582,2,1,0,38.4923,49.99,France,France,Europe
231,2004-05-04,20794,7,SO69828,2,1,0,38.4923,49.99,France,France,Europe
231,2004-05-07,14802,7,SO70027,2,1,0,38.4923,49.99,France,France,Europe
228,2004-05-07,28476,7,SO70051,2,1,0,38.4923,49.99,France,France,Europe
228,2004-05-15,20882,7,SO70667,2,1,0,38.4923,49.99,France,France,Europe
231,2004-05-24,14798,7,SO71227,2,1,0,38.4923,49.99,France,France,Europe
228,2004-05-29,19442,7,SO71569,2,1,0,38.4923,49.99,France,France,Europe
228,2004-05-29,25649,7,SO71601,2,1,0,38.4923,49.99,France,France,Europe
231,2004-06-06,19293,7,SO72349,2,1,0,38.4923,49.99,France,France,Europe
234,2004-06-22,19452,7,SO73510,2,1,0,38.4923,49.99,France,France,Europe
237,2004-06-26,19297,7,SO73861,2,1,0,38.4923,49.99,France,France,Europe
231,2004-07-08,27793,7,SO74409,2,1,0,38.4923,49.99,France,France,Europe
228,2004-07-11,28466,7,SO74494,2,1,0,38.4923,49.99,France,France,Europe
237,2003-08-18,14166,7,SO52749,2,1,0,38.4923,49.99,France,France,Europe
237,2003-11-30,20047,7,SO58844,2,1,0,38.4923,49.99,France,France,Europe
237,2004-03-02,25619,7,SO65435,2,1,0,38.4923,49.99,France,France,Europe
237,2004-05-08,17834,7,SO70147,2,1,0,38.4923,49.99,France,France,Europe
538,2003-09-04,27794,10,SO53812,2,1,0,8.0373,21.49,United Kingdom,United Kingdom,Europe
472,2004-01-05,28570,10,SO61512,2,1,0,23.749,63.5,United Kingdom,United Kingdom,Europe
540,2004-07-02,14533,10,SO74207,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
536,2004-07-03,20904,10,SO74242,2,1,0,11.2163,29.99,United Kingdom,United Kingdom,Europe
491,2004-07-04,14546,10,SO74269,2,1,0,41.5723,53.99,United Kingdom,United Kingdom,Europe
465,2004-07-04,23768,10,SO74270,2,1,0,9.1593,24.49,United Kingdom,United Kingdom,Europe
540,2004-07-10,12405,10,SO74460,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
540,2004-07-12,13830,10,SO74525,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
472,2004-07-17,19059,10,SO74675,2,1,0,23.749,63.5,United Kingdom,United Kingdom,Europe
541,2004-07-17,13665,10,SO74685,2,1,0,10.8423,28.99,United Kingdom,United Kingdom,Europe
536,2004-07-20,21066,10,SO74772,2,1,0,11.2163,29.99,United Kingdom,United Kingdom,Europe
491,2004-07-23,24714,10,SO74870,2,1,0,41.5723,53.99,United Kingdom,United Kingdom,Europe
465,2004-07-27,16035,10,SO74990,2,1,0,9.1593,24.49,United Kingdom,United Kingdom,Europe
536,2004-07-28,20947,10,SO75023,2,1,0,11.2163,29.99,United Kingdom,United Kingdom,Europe
467,2004-07-31,18178,10,SO75117,2,1,0,9.1593,24.49,United Kingdom,United Kingdom,Europe
538,2003-07-03,25641,10,SO51222,2,1,0,8.0373,21.49,United Kingdom,United Kingdom,Europe
490,2003-07-04,20982,10,SO51225,2,1,0,41.5723,53.99,United Kingdom,United Kingdom,Europe
540,2003-07-04,22822,10,SO51226,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
538,2003-07-04,25609,10,SO51243,2,1,0,8.0373,21.49,United Kingdom,United Kingdom,Europe
488,2003-07-05,12271,10,SO51261,2,1,0,41.5723,53.99,United Kingdom,United Kingdom,Europe
540,2003-07-07,19418,10,SO51272,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
487,2003-07-07,19341,10,SO51273,2,1,0,20.5663,54.99,United Kingdom,United Kingdom,Europe
536,2003-07-08,16311,10,SO51286,2,1,0,11.2163,29.99,United Kingdom,United Kingdom,Europe
540,2003-07-14,19437,10,SO51391,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
540,2003-07-14,19416,10,SO51394,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
489,2003-07-14,22613,10,SO51406,2,1,0,41.5723,53.99,United Kingdom,United Kingdom,Europe
484,2003-07-18,23607,10,SO51456,2,1,0,2.9733,7.95,United Kingdom,United Kingdom,Europe
484,2003-07-18,22828,10,SO51457,2,1,0,2.9733,7.95,United Kingdom,United Kingdom,Europe
541,2003-07-19,12264,10,SO51477,2,1,0,10.8423,28.99,United Kingdom,United Kingdom,Europe
491,2003-07-20,22668,10,SO51499,2,1,0,41.5723,53.99,United Kingdom,United Kingdom,Europe
541,2003-07-21,11616,10,SO51506,2,1,0,10.8423,28.99,United Kingdom,United Kingdom,Europe
488,2003-07-22,27799,10,SO51525,2,1,0,41.5723,53.99,United Kingdom,United Kingdom,Europe
536,2003-07-29,15630,10,SO51639,2,1,0,11.2163,29.99,United Kingdom,United Kingdom,Europe
463,2003-08-01,16192,10,SO51907,2,1,0,9.1593,24.49,United Kingdom,United Kingdom,Europe
541,2003-08-02,13582,10,SO51955,2,1,0,10.8423,28.99,United Kingdom,United Kingdom,Europe
487,2003-08-03,19477,10,SO51979,2,1,0,20.5663,54.99,United Kingdom,United Kingdom,Europe
486,2003-08-04,16406,10,SO52032,2,1,0,59.466,159.0,United Kingdom,United Kingdom,Europe
490,2003-08-06,23224,10,SO52152,2,1,0,41.5723,53.99,United Kingdom,United Kingdom,Europe
540,2003-08-08,19493,10,SO52223,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
536,2003-08-14,15631,10,SO52533,2,1,0,11.2163,29.99,United Kingdom,United Kingdom,Europe
541,2003-08-14,14814,10,SO52555,2,1,0,10.8423,28.99,United Kingdom,United Kingdom,Europe
489,2003-08-15,23989,10,SO52601,2,1,0,41.5723,53.99,United Kingdom,United Kingdom,Europe
584,2003-08-16,27953,10,SO52667,2,1,0,343.6496,539.99,United Kingdom,United Kingdom,Europe
536,2003-08-18,14820,10,SO52753,2,1,0,11.2163,29.99,United Kingdom,United Kingdom,Europe
488,2003-08-18,22642,10,SO52771,2,1,0,41.5723,53.99,United Kingdom,United Kingdom,Europe
540,2003-08-19,19448,10,SO52785,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
538,2003-08-19,27815,10,SO52813,2,1,0,8.0373,21.49,United Kingdom,United Kingdom,Europe
483,2003-08-23,26865,10,SO52993,2,1,0,44.88,120.0,United Kingdom,United Kingdom,Europe
541,2003-08-25,14840,10,SO53113,2,1,0,10.8423,28.99,United Kingdom,United Kingdom,Europe
540,2003-08-27,23608,10,SO53196,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
541,2003-08-28,14531,10,SO53269,2,1,0,10.8423,28.99,United Kingdom,United Kingdom,Europe
538,2003-08-29,28411,10,SO53318,2,1,0,8.0373,21.49,United Kingdom,United Kingdom,Europe
541,2003-08-29,12864,10,SO53319,2,1,0,10.8423,28.99,United Kingdom,United Kingdom,Europe
536,2003-08-30,23639,10,SO53379,2,1,0,11.2163,29.99,United Kingdom,United Kingdom,Europe
474,2003-08-30,14836,10,SO53380,2,1,0,26.1763,69.99,United Kingdom,United Kingdom,Europe
487,2003-09-02,26411,10,SO53695,2,1,0,20.5663,54.99,United Kingdom,United Kingdom,Europe
475,2003-09-03,14809,10,SO53748,2,1,0,26.1763,69.99,United Kingdom,United Kingdom,Europe
538,2003-09-03,12540,10,SO53750,2,1,0,8.0373,21.49,United Kingdom,United Kingdom,Europe
484,2003-09-04,20042,10,SO53782,2,1,0,2.9733,7.95,United Kingdom,United Kingdom,Europe
540,2003-09-04,24534,10,SO53783,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
540,2003-09-04,15103,10,SO53810,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
538,2003-09-05,25741,10,SO53872,2,1,0,8.0373,21.49,United Kingdom,United Kingdom,Europe
538,2003-09-06,11408,10,SO53904,2,1,0,8.0373,21.49,United Kingdom,United Kingdom,Europe
474,2003-09-08,14694,10,SO54005,2,1,0,26.1763,69.99,United Kingdom,United Kingdom,Europe
483,2003-09-08,26400,10,SO54011,2,1,0,44.88,120.0,United Kingdom,United Kingdom,Europe
541,2003-09-08,12564,10,SO54014,2,1,0,10.8423,28.99,United Kingdom,United Kingdom,Europe
487,2003-09-09,12318,10,SO54049,2,1,0,20.5663,54.99,United Kingdom,United Kingdom,Europe
465,2003-09-09,14535,10,SO54069,2,1,0,9.1593,24.49,United Kingdom,United Kingdom,Europe
465,2003-09-09,14814,10,SO54070,2,1,0,9.1593,24.49,United Kingdom,United Kingdom,Europe
536,2003-09-10,21678,10,SO54122,2,1,0,11.2163,29.99,United Kingdom,United Kingdom,Europe
538,2003-09-10,27965,10,SO54145,2,1,0,8.0373,21.49,United Kingdom,United Kingdom,Europe
538,2003-09-11,12262,10,SO54166,2,1,0,8.0373,21.49,United Kingdom,United Kingdom,Europe
490,2003-09-11,22695,10,SO54182,2,1,0,41.5723,53.99,United Kingdom,United Kingdom,Europe
483,2003-09-13,12292,10,SO54252,2,1,0,44.88,120.0,United Kingdom,United Kingdom,Europe
471,2003-09-13,14953,10,SO54288,2,1,0,23.749,63.5,United Kingdom,United Kingdom,Europe
484,2003-09-14,19060,10,SO54342,2,1,0,2.9733,7.95,United Kingdom,United Kingdom,Europe
491,2003-09-14,19520,10,SO54347,2,1,0,41.5723,53.99,United Kingdom,United Kingdom,Europe
465,2003-09-15,23769,10,SO54404,2,1,0,9.1593,24.49,United Kingdom,United Kingdom,Europe
471,2003-09-15,26409,10,SO54406,2,1,0,23.749,63.5,United Kingdom,United Kingdom,Europe
541,2003-09-15,14697,10,SO54418,2,1,0,10.8423,28.99,United Kingdom,United Kingdom,Europe
536,2003-09-16,22826,10,SO54457,2,1,0,11.2163,29.99,United Kingdom,United Kingdom,Europe
483,2003-09-17,11550,10,SO54477,2,1,0,44.88,120.0,United Kingdom,United Kingdom,Europe
540,2003-09-17,13776,10,SO54501,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
540,2003-09-20,20052,10,SO54672,2,1,0,12.1924,32.6,United Kingdom,United Kingdom,Europe
538,2003-09-20,27841,10,SO54690,2,1,0,8.0373,21.49,United Kingdom,United Kingdom,Europe
487,2003-09-20,17101,10,SO54693,2,1,0,20.5663,54.99,United Kingdom,United Kingdom,Europe
538,2003-09-22,25655,10,SO54818,2,1,0,8.0373,21.49,United Kingdom,United Kingdom,Europe
541,2003-09-23,13603,10,SO54856,2,1,0,10.8423,28.99,United Kingdom,United Kingdom,Europe
541,2003-09-23,13814,10,SO54858,2,1,0,10.8423,28.99,United Kingdom,United Kingdom,Europe
538,2003-09-24,27828,10,SO54911,2,1,0,8.0373,21.49,United Kingdom,United Kingdom,Europe
